ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Steering,Time,Event
HUDOnly,0.8685704469680786,0.1114522479474544,0.934514194726944,-0.0839408487081526,0.0,-0.0763938501477241,1.10,StagEventNew
AudioOnly,0.761919379234314,0.2462453246116638,0.6757360696792603,0.2057403922080993,0.0,-0.0444094836711883,1.10,StagEventNew
BaseCondition,0.8195106983184814,0.1918046325445175,0.8011693358421326,0.2340738177299499,1.0,-0.012425105087459,1.10,StagEventNew
AudioOnly,0.8462570905685425,-0.1433859914541244,0.8010556101799011,0.0386665053665638,0.0,-0.0930428355932235,1.10,StagEventNew
FullLoopAR,0.8396588563919067,-0.0115078436210751,0.7558632493019104,0.1544845253229141,1.0,-0.059317197650671,1.10,StagEventNew
BaseCondition,0.8258973956108093,-0.1317201256752014,0.7188851833343506,0.0881492644548416,1.0,-0.0592560991644859,1.10,StagEventNew
HUDOnly,0.8596102893352509,0.0746037885546684,0.8173284530639648,0.1097334846854209,1.0,-0.1398127377033233,1.10,StagEventNew
HUDOnly,0.8069993257522583,0.2775882184505462,0.790279857814312,0.064170591533184,0.0,-0.1222167387604713,1.10,StagEventNew
BaseCondition,0.7379418909549713,-0.0289914207533001,0.6957905888557434,0.1035287380218505,0.0,-0.0567052904516458,1.10,StagEventNew
HUDOnly,0.782461404800415,0.1781125664710998,0.77313232421875,0.0907470732927322,0.0,-0.3176971971988678,1.10,StagEventNew
AudioOnly,0.843960702419281,0.1048489511013031,0.7280021905899048,0.1145206540822982,0.0,-0.0639911293983459,1.10,StagEventNew
HUDOnly,0.8247315287590027,0.0582160279154777,0.807513952255249,0.2289657294750213,1.0,-0.0874829962849617,1.10,StagEventNew
BaseCondition,0.8094056844711304,0.1324837803840637,0.8091947436332703,0.1852040886878967,0.0,-0.0759356245398521,1.10,StagEventNew
FullLoopAR,0.8180596828460693,0.2177065461874007,0.7981148064136505,0.1109234988689422,0.0,-0.0571940671652555,1.10,StagEventNew
BaseCondition,0.8598840832710266,0.0402717515826225,0.8005632162094116,-0.0234288312494754,0.0,-0.1050789803266525,1.10,StagEventNew
AudioOnly,0.8534303903579712,-0.0566484257578849,0.7566118240356445,0.1017706766724586,0.0,-0.0277299489825963,1.10,StagEventNew
FullLoopAR,0.8150019645690918,-0.0248383581638336,0.6409120644841876,0.3817749193736485,0.0,-0.0305098723620176,1.10,StagEventNew
HUDOnly,0.7749376893043518,0.2212710827589035,0.8085678219795227,0.0607163123786449,0.0,-0.0606002360582351,1.10,StagEventNew
BaseCondition,0.7974295020103455,0.1435662806034088,0.6920281648635864,0.1134378686547279,0.0,-0.0180154982954263,1.10,StagEventNew
BaseCondition,0.8556622266769409,0.0737698450684547,0.6943027377128601,0.0755592361092567,1.0,-0.0406825542449951,1.10,StagEventNew
FullLoopAR,0.8484634011983871,0.0605429830029606,0.7951698750257492,0.1745639517903328,1.0,-0.0964260939508676,1.10,StagEventNew
HUDOnly,0.8164158463478088,0.0851028710603714,0.6703624725341797,0.1270414292812347,1.0,-0.1667566001415252,1.10,StagEventNew
FullLoopAR,0.803229346871376,0.06116971001029,0.8101515769958496,0.1755596250295638,1.0,-0.1526966020464896,1.10,StagEventNew
FullLoopAR,0.8282288312911987,0.1246303394436836,0.7992630004882812,0.20635686814785,1.0,-0.0787155479192733,1.10,StagEventNew
AudioOnly,0.7640183568000793,0.0802151709794998,0.661314070224762,0.1386627554893493,1.0,-0.0971974432468414,1.10,StagEventNew
FullLoopAR,0.8210720419883728,0.1034789979457855,0.8055321574211121,0.1545204073190689,1.0,-0.1079505532979965,1.10,StagEventNew
FullLoopAR,0.7993065118789673,0.1126653626561164,0.790626049041748,0.1751269400119781,1.0,-0.0620360188186168,1.10,StagEventNew
BaseCondition,0.7544161081314087,-0.2384161651134491,0.682437002658844,0.0963027253746986,0.0,-0.2321916818618774,1.10,StagEventNew
AudioOnly,0.7393525242805481,0.0480563230812549,0.631150484085083,0.1385767310857772,1.0,-0.010592189617455,1.10,StagEventNew
FullLoopAR,0.8086236715316772,0.1593888103961944,0.8038382530212402,0.0627068951725959,0.0,-0.1213002800941467,1.10,StagEventNew
FullLoopAR,0.8348481059074402,-0.0056399025488644,0.812297523021698,0.0998075790703296,0.0,-0.2172686755657195,1.10,StagEventNew
FullLoopAR,0.8316317200660706,0.150372102856636,0.804519772529602,0.1475265622138977,1.0,-0.1074312254786491,1.10,StagEventNew
FullLoopAR,0.8379247188568115,0.0946667045354843,0.7145203351974487,0.0922666043043136,1.0,-0.0773103088140487,1.10,StagEventNew
BaseCondition,0.849906325340271,0.1658032238483429,0.8152820467948914,0.1612507700920105,0.0,-0.0962809845805168,1.10,StagEventNew
FullLoopAR,0.7634496688842773,0.0828573107719421,0.6640382409095764,0.1314734071493148,0.0,-0.0078122676350176,1.10,StagEventNew
BaseCondition,0.8188410997390747,0.0390249546617269,0.7514457404613495,0.0832940563559531,1.0,-0.0316554475575684,1.10,StagEventNew
BaseCondition,0.8066049218177795,0.0334953442215919,0.7757949233055115,0.0499689541757106,0.0,-0.083908811211586,1.10,StagEventNew
HUDOnly,0.8956075608730316,0.0881734117865562,0.8033797144889832,0.1209513582289218,0.0,-0.0580799784511327,1.10,StagEventNew
BaseCondition,0.8682241290807724,0.1231538727879523,0.7684580087661743,0.1463254801928996,1.0,-0.0635328963398933,1.10,StagEventNew
HUDOnly,0.8762698173522949,0.0516535602509975,0.7976120710372925,0.204750970005989,1.0,-0.1028183847665786,1.10,StagEventNew
HUDOnly,0.807456910610199,0.1171703897416591,0.6471046209335327,0.1291875690221786,0.0,-0.0872844271361827,1.10,StagEventNew
BaseCondition,0.768159806728363,0.0530059002339839,0.7434868216514587,0.0898239240050315,0.0,-0.0471894033253192,1.10,StagEventNew
FullLoopAR,0.7923992276191711,0.0912256240844726,0.6685771346092224,0.1402118057012558,1.0,-0.1353220790624618,1.10,StagEventNew
AudioOnly,0.8323007225990295,0.1244288608431816,0.7369117140769958,-0.447240263223648,0.0,-0.0698870047926902,1.10,StagEventNew
HUDOnly,0.7949714958667755,0.2105263099074363,0.8011629581451416,0.1914245188236236,1.0,-0.0747747793793678,1.10,StagEventNew
BaseCondition,0.7952521443367004,-0.0302088670432567,0.7569623589515686,0.0446197502315044,1.0,-0.0397660955786705,1.10,StagEventNew
FullLoopAR,0.8488930463790894,0.0395322404801845,0.8328530192375183,0.1133171990513801,0.0,-0.0365279465913772,1.10,StagEventNew
AudioOnly,0.6874108910560608,0.0403925850987434,0.6209271550178528,0.1406541764736175,1.0,-0.0536962561309337,1.10,StagEventNew
AudioOnly,0.8258315324783325,0.0585141703486442,0.7999099493026733,0.0879609435796737,1.0,-0.0291046351194381,1.10,StagEventNew
BaseCondition,0.7512149810791016,0.1946102529764175,0.7580644488334656,0.0627471357583999,0.0,-0.0629524737596511,1.10,StagEventNew
BaseCondition,0.9132317900657654,-0.0031252186745405,0.9670301675796508,-0.1121190786361694,0.0,-0.1426537483930587,1.10,StagEventNew
BaseCondition,0.8431528806686401,0.1643203347921371,0.7540543675422668,0.1247229874134063,0.0,-0.0884300023317337,1.10,StagEventNew
HUDOnly,0.8398869931697845,0.1301987320184707,0.8075836896896362,0.2313512861728668,0.0,-0.0845045037567615,1.10,StagEventNew
HUDOnly,0.873334527015686,0.1731492429971695,0.7612230777740479,0.1327792853116989,1.0,-0.1208726018667221,1.10,StagEventNew
AudioOnly,0.797520637512207,0.1399198472499847,0.6298125386238098,0.1300486326217651,0.0,-0.0592255480587482,1.10,StagEventNew
BaseCondition,0.8028969764709473,0.0519012324512004,0.6728702485561371,0.111000146716833,0.0,-0.0580799784511327,1.10,StagEventNew
HUDOnly,0.8570364117622375,0.1406851559877395,0.779869019985199,0.1256564706563949,0.0,-0.2765787839889526,1.10,StagEventNew
BaseCondition,0.7405632734298706,0.0529915522783994,0.6231589913368225,0.1513406261801719,0.0,-0.0909808091819286,1.10,StagEventNew
FullLoopAR,0.757713258266449,0.3183673322200775,0.7953356504440308,0.1229138970375061,1.0,-0.0675958544015884,1.10,StagEventNew
BaseCondition,0.8301035761833191,0.0980423763394355,0.7888985872268677,0.062520608305931,0.0,-0.1871324926614761,1.10,StagEventNew
FullLoopAR,0.7946832776069641,0.0468746749684214,0.7688993960618973,0.1858392171561718,1.0,-0.105590671300888,1.10,StagEventNew
FullLoopAR,0.8222127556800842,0.1566617302596569,0.7802857458591461,0.1004717871546744,0.0,-0.0585305700078606,1.10,StagEventNew
HUDOnly,0.8248467445373535,0.1028992980718612,0.7642491459846497,0.0891001597046852,1.0,-0.0736444815993309,1.10,StagEventNew
FullLoopAR,0.7904857397079468,0.1150608658790588,0.7191822528839111,0.1726892441511154,1.0,-0.0138303404673933,1.10,StagEventNew
FullLoopAR,0.8832670450210571,-0.0762576758861541,0.9298068284988404,-0.1373884081840515,1.0,-0.0786850005388259,1.10,StagEventNew
FullLoopAR,0.7968321144580841,0.1611029058694839,0.6569817960262299,0.1243709474802017,0.0,-0.1120135150849818,1.10,StagEventNew
HUDOnly,0.8428726196289062,0.1202741786837577,0.8025587201118469,0.1263110786676406,1.0,-0.0869942158460617,1.10,StagEventNew
FullLoopAR,0.8812872171401978,0.0323310606181621,0.7747353315353394,0.0696107149124145,1.0,-0.0388496369123458,1.10,StagEventNew
FullLoopAR,0.875759482383728,0.1407752037048339,0.7871190309524536,0.2116437405347824,1.0,-0.0573926344513893,1.10,StagEventNew
HUDOnly,0.8987500071525574,0.0449622757732868,0.9480818510055542,-0.0827317833900451,0.0,-0.08009023219347,1.10,StagEventNew
BaseCondition,0.906580463051796,-0.0459124501794576,0.796596422791481,0.0848000030964612,0.0,-0.085619531571865,1.10,StagEventNew
FullLoopAR,0.8710486888885498,0.190489187836647,0.7920207381248474,0.0933824777603149,1.0,-0.0494805499911308,1.10,StagEventNew
FullLoopAR,0.8335497975349426,0.0452020429074764,0.661380410194397,0.122243508696556,0.0,-0.0620054714381694,1.10,StagEventNew
FullLoopAR,0.8291588425636292,0.1240063831210136,0.7849648594856262,0.111794464290142,1.0,-0.0138303404673933,1.10,StagEventNew
HUDOnly,0.7971042394638062,0.3151003122329712,0.7651101350784302,0.2278545200824737,0.0,-0.1648931354284286,1.10,StagEventNew
BaseCondition,0.8198519945144653,0.085422396659851,0.7649565935134888,0.059272114187479,0.0,0.3196828663349151,1.10,StagEventNew
FullLoopAR,0.7615582942962646,0.2252444326877594,0.6530246734619141,0.1355455368757248,1.0,-0.0573620870709419,1.10,StagEventNew
FullLoopAR,0.8561670184135437,-0.0278011783957481,0.9114558100700378,-0.075553223490715,0.0,-0.0788682848215103,1.10,StagEventNew
BaseCondition,0.8036812543869019,-0.0015847422182559,0.6458264589309692,0.1367503106594085,0.0,-0.0740416198968887,1.10,StagEventNew
AudioOnly,0.7229604721069336,0.1161496937274932,0.7675333023071289,0.1578276008367538,0.0,-0.0814954712986946,1.10,StagEventNew
FullLoopAR,0.7519392967224121,0.108673458918929,0.7304526269435883,0.1634743921458721,0.0,-0.1296247765421867,1.10,StagEventNew
BaseCondition,0.819715678691864,0.1504450887441635,0.635456383228302,0.1506309956312179,0.0,-0.0624942481517791,1.10,StagEventNew
HUDOnly,0.7915270626544952,0.1550985872745513,0.6691162586212158,0.1385308876633643,0.0,-0.0666488520801067,1.10,StagEventNew
FullLoopAR,0.8244315385818481,-0.1556542217731475,0.7296192049980164,0.0996907725930213,1.0,-0.1186120137572288,1.10,StagEventNew
AudioOnly,0.9447792172431946,-0.0639843493700027,0.8312491774559021,-0.3155770897865295,1.0,-0.083908811211586,1.10,StagEventNew
HUDOnly,0.7760123014450073,0.023194383829832,0.8342997431755066,0.0512899570167064,0.0,-0.0550709404051303,1.10,StagEventNew
AudioOnly,0.8073721528053284,-0.0717758163809776,0.684722363948822,0.1277450919151306,1.0,-0.0870858579874038,1.10,StagEventNew
AudioOnly,0.811952531337738,-0.0057679191231727,0.7044826149940491,0.026181437075138,0.0,-0.0851918458938598,1.10,StagEventNew
HUDOnly,0.8475705981254578,-0.0097995223477482,0.954090416431427,-0.0311302542686462,0.0,-0.0244917999953031,1.10,StagEventNew
BaseCondition,0.9283056259155272,-0.0933923982083796,0.8380723297595978,-0.4585952758789062,0.0,-0.0745303928852081,1.10,StagEventNew
FullLoopAR,0.8891333341598511,-0.010749664157629,0.8006545305252075,0.2225499600172042,1.0,-0.068054087460041,1.10,StagEventNew
AudioOnly,0.83467036485672,0.0726534351706504,0.8246802091598511,0.1169521138072013,0.0,-0.1023296043276786,1.10,StagEventNew
BaseCondition,0.8387646079063416,-0.0165261682122945,0.716413676738739,0.0178225450217723,0.0,-0.0726974755525589,1.10,StagEventNew
FullLoopAR,0.7373289465904236,-0.080277569591999,0.6079626083374023,0.1294976770877838,1.0,-0.085619531571865,1.10,StagEventNew
FullLoopAR,0.8541659712791443,0.0860530063509941,0.8645550608634949,-0.0580790899693965,1.0,-0.0819536969065666,1.10,StagEventNew
HUDOnly,0.8507330417633057,-0.0394054464995861,0.7978672981262207,0.1980533748865127,1.0,-0.0587673224508762,1.10,StagEventNew
HUDOnly,0.8320549726486206,-0.000560849905014,0.7183488011360168,0.1988767087459564,1.0,-0.0865970849990844,1.10,StagEventNew
FullLoopAR,0.8132049441337585,0.0387323722243309,0.7495962381362915,0.1111248135566711,0.0,-0.2113575339317321,1.10,StagEventNew
BaseCondition,0.8649109601974487,0.205019861459732,0.8042709231376648,0.0728252828121185,0.0,-0.0888576805591583,1.10,StagEventNew
FullLoopAR,0.886610746383667,0.0676077157258987,0.7590959668159485,0.0897063240408897,0.0,-0.0638689324259758,1.10,StagEventNew
AudioOnly,0.8339396119117737,-0.0240016765892505,0.8399028480052948,-0.2001202777028083,0.0,-0.0471741296350955,1.10,StagEventNew
HUDOnly,0.8657519817352295,-0.0472314208745956,0.7983084321022034,0.1234542652964592,1.0,-0.0513745620846748,1.10,StagEventNew
BaseCondition,0.8084229230880737,0.1508012413978576,0.7924542427062988,0.0521892122924327,0.0,-0.0203066412359476,1.10,StagEventNew
FullLoopAR,0.8615331053733826,-0.0940221548080444,0.8694027662277222,-0.1382599771022796,0.0,-0.0894991979002952,1.10,StagEventNew
BaseCondition,0.8386903405189514,-0.1229607835412025,0.812909722328186,0.0714422091841697,0.0,-0.1083782315254211,1.10,StagEventNew
AudioOnly,0.8657001554965973,0.1514816656708716,0.7879197299480438,0.0827346816658973,1.0,-0.1056441292166709,1.10,StagEventNew
HUDOnly,0.7926007509231567,0.1565624922513961,0.8178207278251648,0.0933161377906799,0.0,-0.0610890127718448,1.10,StagEventNew
AudioOnly,0.8270288109779358,0.0587372332811355,0.7813409566879272,0.0832595825195312,0.0,-0.0983582884073257,1.10,StagEventNew
BaseCondition,0.8516388535499573,0.1227552369236946,0.7692400813102722,0.0677766874432563,1.0,-0.0277299489825963,1.10,StagEventNew
AudioOnly,0.7797884941101074,0.0767750218510627,0.7063174843788147,0.1003577187657356,1.0,-0.0527797974646091,1.10,StagEventNew
BaseCondition,0.7743810415267944,0.0931136235594749,0.7469741404056549,0.0737820304930209,0.0,-0.1117843985557556,1.10,StagEventNew
FullLoopAR,0.8193660974502563,0.1260508000850677,0.7608773112297058,0.1112508326768875,1.0,-0.0782573148608207,1.10,StagEventNew
FullLoopAR,0.88584303855896,-0.0326897352933883,0.6639499664306641,0.162684828042984,1.0,-0.013372111134231,1.10,StagEventNew
AudioOnly,0.7592239379882812,0.2671670615673065,0.7126585245132446,0.1242756471037864,1.0,-0.1190702393651008,1.10,StagEventNew
BaseCondition,0.7788719534873962,0.1719594299793243,0.7521703839302063,0.0565888062119483,0.0,-0.0981750041246414,1.10,StagEventNew
AudioOnly,0.8291606903076172,0.1027234494686126,0.7558876872062683,-0.2760794758796692,0.0,-0.14396733045578,1.10,StagEventNew
BaseCondition,0.836390495300293,-0.0961630791425705,0.8213363885879517,0.0950901880860328,0.0,-0.056506723165512,1.10,StagEventNew
AudioOnly,0.6874108910560608,0.3837457299232483,0.6209271550178528,0.1319008022546768,1.0,-0.0962809845805168,1.10,StagEventNew
HUDOnly,0.7872644066810608,0.0676591992378234,0.7683016657829285,0.1082152351737022,0.0,-0.0717504695057869,1.10,StagEventNew
HUDOnly,0.8758988976478577,0.2111006081104278,0.96088045835495,-0.0260999556630849,0.0,-0.0755690485239029,1.10,StagEventNew
HUDOnly,0.7679433375597,0.1126829739660024,0.6384503245353699,0.1077563501894473,1.0,-0.0576522964984178,1.10,StagEventNew
FullLoopAR,0.8292025923728943,-0.0700644552707672,0.6448682546615601,0.1386335343122482,1.0,-0.0615777894854545,1.10,StagEventNew
AudioOnly,0.8335106372833252,-0.0319889932870864,0.720527172088623,0.0851819291710853,1.0,-0.0587673224508762,1.10,StagEventNew
HUDOnly,0.7758036255836487,0.1585477441549301,0.82121342420578,0.181110143661499,1.0,-0.1138769760727882,1.10,StagEventNew
HUDOnly,0.759597659111023,0.1935995221138,0.6445791125297546,0.2176162749528885,0.0,-0.0601725541055202,1.10,StagEventNew
HUDOnly,0.8057183921337128,0.1685160323977469,0.6500232517719269,0.1438374966382979,1.0,-0.1238358207046985,1.10,StagEventNew
FullLoopAR,0.8439598679542542,0.0679033398628234,0.7790060639381409,0.2420281767845153,1.0,-0.0648464858531951,1.10,StagEventNew
AudioOnly,0.8581308722496033,0.0985387489199638,0.7651869654655457,0.1342527419328689,0.0,-0.0805179178714752,1.10,StagEventNew
FullLoopAR,0.8575132489204407,-0.1307617127895355,0.7477492094039917,0.1171976178884506,1.0,-0.0953339785337448,1.10,StagEventNew
AudioOnly,0.8036183416843414,0.2318206280469893,0.7993406653404236,0.1775645837187766,1.0,-0.0638689324259758,1.10,StagEventNew
AudioOnly,0.7764925360679626,-0.0525786280632019,0.6332772970199585,0.1368313431739807,0.0,-0.0638689324259758,1.10,StagEventNew
BaseCondition,0.8414036929607391,0.0211462713778018,0.7730659544467926,0.0512342583388089,0.0,-0.1875296309590339,1.10,StagEventNew
FullLoopAR,0.8452012240886688,0.243189089000225,0.8007605969905853,0.1584713086485862,0.0,-0.0774325057864189,1.10,StagEventNew
BaseCondition,0.8465765118598938,0.0647020004689693,0.7199863791465759,0.1176285445690154,1.0,-0.0824119299650192,1.10,StagEventNew
HUDOnly,0.851378858089447,0.0444066002964973,0.788844645023346,0.1675468683242797,1.0,-0.0476781800389289,1.10,StagEventNew
FullLoopAR,0.7561585307121277,0.0919480323791503,0.8064634799957275,0.1446761786937713,1.0,-0.0801207795739173,1.10,StagEventNew
HUDOnly,0.8309934735298157,-0.003667919896543,0.9385231733322144,-0.1271263360977172,1.0,-0.1232553943991661,1.10,StagEventNew
FullLoopAR,0.8025647401809692,0.0104272961616516,0.7752107977867126,0.0913128070533275,1.0,-0.1509324237704276,1.10,StagEventNew
AudioOnly,0.8111401200294495,0.0574542582035064,0.7607138752937317,-0.1236955448985099,1.0,-0.0736139342188835,1.10,StagEventNew
BaseCondition,0.832584023475647,-0.1158301979303359,0.7948039472103119,0.0916732922196387,0.0,-0.0629524737596511,1.10,StagEventNew
BaseCondition,0.843669205904007,-0.129859484732151,0.8138875663280487,0.0811398699879646,0.0,-0.1298538967967033,1.10,StagEventNew
FullLoopAR,0.8477357029914856,0.1018453687429428,0.7875485420227051,0.1775949150323867,1.0,-0.054154485464096,1.10,StagEventNew
BaseCondition,0.7994466125965118,0.0520423017442226,0.7835291922092438,0.0543506760150193,0.0,-0.0681762844324112,1.12,StagEventNew
FullLoopAR,0.8392401337623596,0.1109902635216713,0.7982234954833984,0.2092451304197311,1.0,-0.0332897938787937,1.12,StagEventNew
BaseCondition,0.8397819995880127,0.0653197318315506,0.7875926494598389,0.1850570887327194,0.0,-0.0773103088140487,1.12,StagEventNew
FullLoopAR,0.8182539939880371,0.0393604785203933,0.8025529384613037,0.171110063791275,1.0,-0.0518327914178371,1.12,StagEventNew
BaseCondition,0.8910444974899292,0.1312118843197822,0.8130980730056763,0.177943430840969,0.0,-0.0909502618014811,1.12,StagEventNew
BaseCondition,0.7968494296073914,0.19601671397686,0.7876483798027039,0.0943207666277885,0.0,-0.0888576805591583,1.12,StagEventNew
FullLoopAR,0.7315760552883148,0.1933305561542511,0.6427866518497467,0.1415170729160308,1.0,-0.0896061211824417,1.12,StagEventNew
HUDOnly,0.7586498260498047,0.1814149320125579,0.6459753343037197,0.1189563934292111,1.0,-0.0384219586849212,1.12,StagEventNew
FullLoopAR,0.8759718537330627,0.1405872702598571,0.8127737641334534,0.1473980247974395,1.0,-0.1203532740473747,1.12,StagEventNew
FullLoopAR,0.7224732637405396,0.0937504768371582,0.8702245950698853,-0.0099424812942743,1.0,-0.0731557086110115,1.12,StagEventNew
AudioOnly,0.8646263480186462,0.1101683229207992,0.8286760449409485,0.0271858219057321,1.0,-0.2083637714385986,1.12,StagEventNew
AudioOnly,0.8886892795562744,-0.1725362539291381,0.8744123578071594,0.003925671800971,1.0,-0.0902629196643829,1.12,StagEventNew
HUDOnly,0.830329418182373,0.1454478949308395,0.8143251538276672,0.1950900554656982,0.0,-0.0555291697382926,1.12,StagEventNew
BaseCondition,0.8323954939842224,-0.065171867609024,0.7929788827896118,0.056974671781063,0.0,-0.0620360188186168,1.12,StagEventNew
HUDOnly,0.8006551265716553,0.1432743966579437,0.8491694331169128,-0.1220840811729431,1.0,-0.0726974755525589,1.12,StagEventNew
HUDOnly,0.8741700053215027,-0.0794491842389106,0.7302428483963013,0.1074831783771514,1.0,-0.0935010612010955,1.12,StagEventNew
BaseCondition,0.9094426035881042,0.1141177490353584,0.7216772437095642,0.0790478661656379,0.0,-0.0207648705691099,1.12,StagEventNew
FullLoopAR,0.779985785484314,0.1571452766656875,0.6040372252464294,0.1727935224771499,1.0,-0.1333975195884704,1.12,StagEventNew
HUDOnly,0.8646376729011536,0.1161543726921081,0.9327648282051086,-0.0779280960559845,0.0,-0.0763938501477241,1.12,StagEventNew
AudioOnly,0.7574526071548462,0.2498225420713424,0.6777446269989014,0.2067119032144546,0.0,-0.0444094836711883,1.12,StagEventNew
BaseCondition,0.8178797513246536,0.1929636523127555,0.8022157549858093,0.2278801277279853,1.0,-0.0120814333204179,1.12,StagEventNew
AudioOnly,0.8424908518791199,-0.1461731642484665,0.7908704876899719,0.0703998655080795,0.0,-0.0925540551543235,1.12,StagEventNew
FullLoopAR,0.8380421102046967,-0.0091645880602299,0.7568518817424774,0.15555951744318,1.0,-0.0553764253854751,1.12,StagEventNew
BaseCondition,0.8232492804527283,-0.1283390372991562,0.7177934646606445,0.0898019447922706,1.0,-0.0587673224508762,1.12,StagEventNew
HUDOnly,0.855154275894165,0.0797986164689064,0.8127180933952332,0.1479611247777938,1.0,-0.1370328068733215,1.12,StagEventNew
HUDOnly,0.8039867877960205,0.2812632322311401,0.7783332467079163,0.0840547308325767,0.0,-0.1222167387604713,1.12,StagEventNew
BaseCondition,0.7349680066108704,-0.027319939341396,0.6775675565004349,0.1122703794389962,0.0,-0.0563463447615504,1.12,StagEventNew
HUDOnly,0.781213790178299,0.1800043433904647,0.7730237245559692,0.0900180079042911,0.0,-0.3137564361095428,1.12,StagEventNew
AudioOnly,0.8405587673187256,0.1076647937297821,0.7239664793014526,0.1212959364056587,0.0,-0.0639911293983459,1.12,StagEventNew
HUDOnly,0.8230226933956146,0.0603238884359597,0.8069295883178711,0.2296740561723708,1.0,-0.0872386060655117,1.12,StagEventNew
BaseCondition,0.8076035380363464,0.136814534664154,0.8115033507347107,0.1899826675653457,0.0,-0.0754773914813995,1.12,StagEventNew
FullLoopAR,0.8126028776168823,0.2249972522258758,0.8085809946060181,0.1728996187448501,0.0,-0.0564761757850647,1.12,StagEventNew
BaseCondition,0.8561051487922668,0.0443691909313201,0.8003215193748474,-0.0231926459819078,0.0,-0.1050789803266525,1.12,StagEventNew
AudioOnly,0.8496615290641785,-0.0521910078823566,0.7555031776428223,0.1033718734979629,0.0,-0.0263552628457546,1.12,StagEventNew
FullLoopAR,0.8101743459701538,-0.0165260154753922,0.6380401594298226,0.3772325302873339,0.0,-0.0293337497860192,1.12,StagEventNew
HUDOnly,0.775905430316925,0.2164661586284637,0.8093178868293762,0.0587333142757415,0.0,-0.055987399071455,1.12,StagEventNew
BaseCondition,0.7910551726818085,0.1497079208493232,0.6888599991798401,0.1100668832659721,0.0,-0.0180154982954263,1.12,StagEventNew
BaseCondition,0.849946916103363,0.0761652886867523,0.6768690347671509,0.0889106765389442,1.0,-0.0397660955786705,1.12,StagEventNew
FullLoopAR,0.8470192849636078,0.0583555661141872,0.7966177761554718,0.1769213378429412,1.0,-0.0960824228823185,1.12,StagEventNew
HUDOnly,0.8159940838813782,0.0846734270453453,0.6689556241035461,0.1262012422084808,1.0,-0.16584013402462,1.12,StagEventNew
FullLoopAR,0.8016811907291412,0.0638245828449725,0.8064295649528503,0.1718195378780364,1.0,-0.1510698944330215,1.12,StagEventNew
FullLoopAR,0.8242575526237488,0.127927616238594,0.7951106429100037,0.2156895697116851,1.0,-0.0777685418725013,1.12,StagEventNew
AudioOnly,0.760185182094574,0.0851769857108592,0.6681058704853058,0.1336958557367324,1.0,-0.0932566747069358,1.12,StagEventNew
FullLoopAR,0.8182938694953918,0.1043040677905082,0.7987712621688843,0.1576331704854965,1.0,-0.10098547488451,1.12,StagEventNew
FullLoopAR,0.7954299449920654,0.1117368899285792,0.7942038774490356,0.1767561063170433,1.0,-0.0620360188186168,1.12,StagEventNew
BaseCondition,0.7509635090827942,-0.2333815842866897,0.6792981624603271,0.09717408567667,0.0,-0.2317334413528442,1.12,StagEventNew
AudioOnly,0.7347462773323059,0.0518875382840633,0.6256839036941528,0.1373800933361053,1.0,-0.010592189617455,1.12,StagEventNew
FullLoopAR,0.8036073446273804,0.1625746190547943,0.8033230900764465,0.0638508796691894,0.0,-0.1203532740473747,1.12,StagEventNew
FullLoopAR,0.8325721025466919,-0.0028310464695095,0.8122281730175018,0.1038715429604053,0.0,-0.2096162661910056,1.12,StagEventNew
FullLoopAR,0.8282756805419922,0.1546296179294586,0.7648879885673523,0.1457206159830093,1.0,-0.1055983081459999,1.12,StagEventNew
FullLoopAR,0.8352940380573273,0.0968769714236258,0.7116440534591675,0.1248932033777236,1.0,-0.0763938501477241,1.12,StagEventNew
BaseCondition,0.8469085693359375,0.1693741232156753,0.8131435513496399,0.1635076105594635,0.0,-0.0958227589726448,1.12,StagEventNew
FullLoopAR,0.7601996064186096,0.0890437215566635,0.6625992655754089,0.1316702514886856,0.0,-0.0078122676350176,1.12,StagEventNew
BaseCondition,0.811643660068512,0.0401921980082988,0.7459977865219116,0.0844389423727989,1.0,-0.0309681016951799,1.12,StagEventNew
BaseCondition,0.803784966468811,0.0367294065654277,0.775979220867157,0.0476473979651927,0.0,-0.0829923525452613,1.12,StagEventNew
HUDOnly,0.8927523493766785,0.0922638475894927,0.8022545278072357,0.1237000077962875,0.0,-0.0573926344513893,1.12,StagEventNew
BaseCondition,0.8661815822124481,0.1263768076896667,0.7657796144485474,0.1458333805203437,1.0,-0.0635328963398933,1.12,StagEventNew
HUDOnly,0.8737404942512512,0.0554585233330726,0.796035885810852,0.2083967179059982,1.0,-0.10049669444561,1.12,StagEventNew
HUDOnly,0.8032092452049255,0.1194765418767929,0.6537672281265259,0.127025693655014,0.0,-0.0865970849990844,1.12,StagEventNew
BaseCondition,0.7673077583312988,0.0558105707168579,0.7413600087165833,0.0907164588570594,0.0,-0.0458147190511226,1.12,StagEventNew
FullLoopAR,0.7881922721862793,0.0930463299155235,0.675598680973053,0.1371060162782669,1.0,-0.132511630654335,1.12,StagEventNew
AudioOnly,0.8275385499000549,0.131749041378498,0.7522331774234772,-0.4176516532897949,0.0,-0.0706048980355261,1.12,StagEventNew
