PC1,PC2,PC3,PC4,Time,Event
1.165441131173429,1.1559736418212385,0.8827768391060669,0.7425188174221883,0.22,StagEventNew
1.2447413212635856,1.097220344266775,0.887527345930938,0.6958297221269534,0.24,StagEventNew
1.2668426034103963,1.0892820782422716,0.8695833682326183,0.6910545351867569,0.26,StagEventNew
1.27225064572017,1.0802627284295914,0.8658406514121285,0.6999199462060558,0.28,StagEventNew
1.2794454214666218,1.0354117814716726,0.8714447356005176,0.7461120303120055,0.30,StagEventNew
1.2986188281089817,1.0264476169071608,0.859645809322999,0.7390268900684714,0.32,StagEventNew
1.3147537285734252,1.0233416000385664,0.8700859034960471,0.7016426127842114,0.34,StagEventNew
1.3510606807037346,1.0087230227413897,0.8431679100799673,0.6865406095516976,0.36,StagEventNew
1.3325760934415014,1.0276262885266254,0.8650782778665926,0.6670996718519296,0.38,StagEventNew
1.305282166180818,1.0400850844101868,0.8618572988064719,0.7048551007378625,0.40,StagEventNew
1.3531465685178792,0.9900643703440669,0.8423801315322434,0.7101548094518662,0.42,StagEventNew
1.3737200338840714,0.9754035495610776,0.8347862086559076,0.6998359826069944,0.44,StagEventNew
1.3699170250539603,0.9875483911927139,0.8348953679982913,0.6900597631505492,0.46,StagEventNew
1.371614775243326,0.9796827598606633,0.8379175908453707,0.6942232652557023,0.48,StagEventNew
1.3775225815178547,0.9820882092523124,0.8437955021312917,0.671640283145208,0.50,StagEventNew
1.3695412108102154,0.9759261686983807,0.8438116059426376,0.6964654991620879,0.52,StagEventNew
1.3653798336724585,0.974412486959443,0.8450168439008116,0.7052389533246127,0.54,StagEventNew
1.3740236219606796,0.9734721044892679,0.8469628929590244,0.6871842829475775,0.56,StagEventNew
1.3776575852900386,0.9870829872134304,0.8169997936246639,0.6967031821143732,0.58,StagEventNew
1.3983947151125633,0.9860440239932451,0.8052108226960127,0.6700762398489243,0.60,StagEventNew
1.4093369694755118,0.9807463577762001,0.8161753314545782,0.6410311608710695,0.62,StagEventNew
1.4141741958042793,0.9914056603862245,0.8151217538703271,0.614784449662837,0.64,StagEventNew
1.4284375565981078,0.9933088732203319,0.8046076277861615,0.5921717886682116,0.66,StagEventNew
1.4304864051721928,0.9869525296665824,0.811073581758107,0.5890248097327907,0.68,StagEventNew
1.4507052323898144,0.9803275659005619,0.7955371367082263,0.5715680966208436,0.70,StagEventNew
1.4707642368411904,0.9756044076198672,0.7775380440400951,0.5528475578641423,0.72,StagEventNew
1.47867009131525,0.9605213098481817,0.7940132967416641,0.5344470896909456,0.74,StagEventNew
1.4809525168715942,0.9513064452324579,0.8048216196125981,0.5284080651725825,0.76,StagEventNew
1.4906882065804046,0.9407407020803089,0.7926802721977362,0.5382107588895523,0.78,StagEventNew
1.502820706732294,0.9392139194658575,0.7806408167220998,0.524561040175578,0.80,StagEventNew
1.5034775641261953,0.9347762903489669,0.783171018063587,0.5268290902562571,0.82,StagEventNew
1.4794704596803174,0.9346259103542125,0.8092633683032351,0.5548798068543978,0.84,StagEventNew
1.4813319357784565,0.9314207668962484,0.8249596175985583,0.5317047235762529,0.86,StagEventNew
1.485835968962653,0.9330541603043307,0.8117132833891599,0.5366378532582141,0.88,StagEventNew
1.4860097997413915,0.9416880986257635,0.8114621168523948,0.5212339835399974,0.90,StagEventNew
1.476171632446154,0.95081896207744,0.8119621381905494,0.531728626053431,0.92,StagEventNew
1.4596315268483229,0.9575244743028662,0.8151943463698524,0.559676779304348,0.94,StagEventNew
1.4488568236936596,0.9552990186009847,0.8261921040069194,0.5751360964826825,0.96,StagEventNew
1.445865277558767,0.9464835022405037,0.8335163643548541,0.5865579955925321,0.98,StagEventNew
1.4279065892710459,0.9422964147661841,0.84523875595683,0.6195876993356754,1.00,StagEventNew
