Timestamp,TrainAcc2D,CV2D,TrainAcc3D,CV3D
-1.48,0.6078431372549019,0.6090909090909091,0.6666666666666666,0.6472727272727272
-1.50,0.47058823529411764,0.2963636363636364,0.6274509803921569,0.5690909090909091
-1.52,0.5294117647058824,0.4127272727272728,0.5882352941176471,0.509090909090909
-1.54,0.6274509803921569,0.530909090909091,0.5882352941176471,0.5472727272727272
-1.56,0.6470588235294118,0.4909090909090909,0.6470588235294118,0.5672727272727274
-1.58,0.5686274509803921,0.4909090909090909,0.6274509803921569,0.5672727272727272
-1.60,0.5882352941176471,0.5490909090909091,0.5686274509803921,0.5672727272727272
-1.62,0.49019607843137253,0.510909090909091,0.5686274509803921,0.5272727272727272
-1.64,0.5294117647058824,0.4709090909090909,0.5686274509803921,0.5472727272727272
-1.66,0.5490196078431373,0.4709090909090909,0.5686274509803921,0.5272727272727272
-1.68,0.5490196078431373,0.4890909090909091,0.5882352941176471,0.4709090909090909
-1.70,0.6078431372549019,0.4490909090909091,0.6078431372549019,0.4709090909090909
-1.72,0.5882352941176471,0.4690909090909091,0.5882352941176471,0.509090909090909
-1.74,0.47058823529411764,0.43090909090909085,0.6470588235294118,0.5290909090909091
-1.76,0.5098039215686274,0.43272727272727274,0.5882352941176471,0.4872727272727272
-1.78,0.5686274509803921,0.45272727272727276,0.5882352941176471,0.5490909090909091
-1.80,0.5294117647058824,0.37272727272727274,0.5882352941176471,0.5472727272727272
-1.82,0.5882352941176471,0.4290909090909091,0.5490196078431373,0.4890909090909091
-1.84,0.6078431372549019,0.40909090909090906,0.5882352941176471,0.45090909090909087
-1.86,0.5490196078431373,0.43090909090909085,0.5098039215686274,0.3927272727272727
-1.88,0.5294117647058824,0.43090909090909096,0.5294117647058824,0.45090909090909087
-1.90,0.5294117647058824,0.43090909090909085,0.49019607843137253,0.4690909090909091
-1.92,0.5882352941176471,0.4545454545454545,0.5490196078431373,0.510909090909091
-1.94,0.49019607843137253,0.45272727272727276,0.6666666666666666,0.5327272727272727
-1.96,0.47058823529411764,0.41454545454545455,0.6470588235294118,0.5509090909090909
-1.98,0.5882352941176471,0.49090909090909085,0.5294117647058824,0.41090909090909084
-2.00,0.5882352941176471,0.4945454545454545,0.5294117647058824,0.5127272727272727
-2.02,0.43137254901960786,0.4545454545454545,0.49019607843137253,0.43272727272727274
-2.04,0.47058823529411764,0.4127272727272727,0.6078431372549019,0.5727272727272726
-2.06,0.47058823529411764,0.41090909090909095,0.5882352941176471,0.45272727272727276
-2.08,0.49019607843137253,0.4709090909090909,0.6078431372549019,0.45272727272727276
-2.10,0.6274509803921569,0.46909090909090906,0.49019607843137253,0.4909090909090909
-2.12,0.6470588235294118,0.4890909090909091,0.5294117647058824,0.4127272727272727
-2.14,0.6666666666666666,0.5290909090909091,0.5294117647058824,0.39636363636363636
-2.16,0.6666666666666666,0.509090909090909,0.6078431372549019,0.45636363636363636
-2.18,0.5490196078431373,0.46909090909090906,0.5490196078431373,0.3927272727272727
-2.20,0.5882352941176471,0.5290909090909091,0.5686274509803921,0.4727272727272728
-2.22,0.6078431372549019,0.4690909090909091,0.5490196078431373,0.44909090909090904
-2.24,0.5686274509803921,0.5690909090909091,0.5490196078431373,0.43272727272727274
-2.26,0.5686274509803921,0.5490909090909091,0.5490196078431373,0.45090909090909087
-2.28,0.5294117647058824,0.49090909090909085,0.5294117647058824,0.4709090909090909
-2.30,0.47058823529411764,0.47090909090909083,0.5098039215686274,0.43090909090909085
-2.32,0.5294117647058824,0.509090909090909,0.5490196078431373,0.45090909090909087
-2.34,0.5294117647058824,0.5327272727272727,0.5490196078431373,0.4709090909090909
-2.36,0.5490196078431373,0.5490909090909091,0.5686274509803921,0.43090909090909085
-2.38,0.5686274509803921,0.5309090909090909,0.5686274509803921,0.510909090909091
-2.40,0.5686274509803921,0.5509090909090909,0.6078431372549019,0.46909090909090906
-2.42,0.5686274509803921,0.5272727272727272,0.5294117647058824,0.40909090909090906
-2.44,0.5882352941176471,0.5272727272727272,0.5882352941176471,0.4290909090909091
-2.46,0.5882352941176471,0.48909090909090897,0.5882352941176471,0.41090909090909095
-2.48,0.5686274509803921,0.43090909090909085,0.5882352941176471,0.43090909090909085
-2.50,0.6274509803921569,0.5309090909090909,0.6470588235294118,0.5309090909090909
-2.52,0.6078431372549019,0.5490909090909091,0.6078431372549019,0.5509090909090909
-2.54,0.5490196078431373,0.4690909090909091,0.6078431372549019,0.41090909090909095
-2.56,0.5098039215686274,0.4690909090909091,0.5882352941176471,0.43090909090909096
