uid,EventName,ExperimentalCondition,SuccessfulCompletionState,RT_Steering,Unavailable_Steering,RT_Brake,Unavailable_Brake,RT_Acceleration,Unavailable_Acceleration,RT_fastest_type,RT_fastest,RT_expected_type,RT_expected,SuccessfulCompletion
0956f0cca5f546d79a0cf4fbae23d496,MotorcyclistEvent,FullLoopAR,0.0,1.5031961599999022,False,3.4021399039999096,False,4.623487743999931,True,RT_Steering,1.5031961599999022,RT_Brake,3.4021399039999096,False
0956f0cca5f546d79a0cf4fbae23d496,Panne,FullLoopAR,1.0,1.1555729919999749,False,1.833392128000014,False,5.78621388800002,False,RT_Steering,1.1555729919999749,RT_Steering,1.1555729919999749,True
0956f0cca5f546d79a0cf4fbae23d496,GhostDriver,FullLoopAR,0.0,3.7908072960000254,False,2.780005631999984,False,10.42184729600001,False,RT_Brake,2.780005631999984,RT_Brake,2.780005631999984,False
0956f0cca5f546d79a0cf4fbae23d496,Baustelle,FullLoopAR,1.0,4.063684863999924,False,1.7219906560000027,False,5.097001471999988,False,RT_Brake,1.7219906560000027,RT_Brake,1.7219906560000027,True
09a23914cf354ea39444511406d16722,StagEventNew,BaseCondition,0.0,0.6284410880000166,False,4.560212736000011,True,4.560212736000011,True,RT_Steering,0.6284410880000166,RT_Steering,0.6284410880000166,False
09a23914cf354ea39444511406d16722,FallingRocksEventNew,BaseCondition,1.0,0.355050752000011,False,8.795959040000014,True,8.795959040000014,True,RT_Steering,0.355050752000011,RT_Steering,0.355050752000011,True
09a23914cf354ea39444511406d16722,FogEventNew,BaseCondition,0.0,1.128518912000004,False,3.5729855999999813,True,3.5729855999999813,True,RT_Steering,1.128518912000004,RT_Steering,1.128518912000004,False
09a23914cf354ea39444511406d16722,I_variant,BaseCondition,1.0,0.45378713600001674,False,2.8067051520000064,True,2.8067051520000064,True,RT_Steering,0.45378713600001674,RT_Steering,0.45378713600001674,True
09a23914cf354ea39444511406d16722,II_variant,BaseCondition,0.0,0.8683543040000359,False,4.866684415999998,True,4.866684415999998,True,RT_Steering,0.8683543040000359,RT_Steering,0.8683543040000359,False
09a23914cf354ea39444511406d16722,III_variant,BaseCondition,1.0,0.15585023999994974,False,5.738687999999968,True,2.0979647999999997,False,RT_Steering,0.15585023999994974,RT_Steering,0.15585023999994974,True
09a23914cf354ea39444511406d16722,MarketPlaceEvent,BaseCondition,1.0,1.0206090240000094,False,0.31017164799999364,False,4.518290432000015,False,RT_Brake,0.31017164799999364,RT_Brake,0.31017164799999364,True
09a23914cf354ea39444511406d16722,CyclistEvent,BaseCondition,1.0,1.6161546239999893,False,10.134657279999999,True,6.7469094400000245,False,RT_Steering,1.6161546239999893,RT_Acceleration,6.7469094400000245,True
