PC1,PC2,PC3,PC4,Features,Time,Event
-0.09218554484961956,-0.7015557311173614,-0.5945670177519203,0.3818526454782668,Eye Vertical,0.20,StagEventNew
-0.6409947613468753,-0.36102403258254234,0.30427256795524266,0.6051492115285483,Head Horizontal,0.22,StagEventNew
0.4442242973527504,-0.46456043499359595,0.7443949621865479,-0.18089918781272438,Head Vertical,0.22,StagEventNew
-0.3474619269739571,-0.6495440848449946,-0.3400726043803874,-0.5845624987085325,Eye Horizontal,0.22,StagEventNew
0.5206348997818542,-0.48159914034316786,-0.48748842900232053,0.5092706556819367,Eye Vertical,0.22,StagEventNew
-0.669709453994708,-0.21497798741670152,0.19118023490458036,0.6846340847037958,Head Horizontal,0.24,StagEventNew
0.32558224943420977,-0.5786979058162292,0.744346739802314,-0.07108349740226497,Head Vertical,0.24,StagEventNew
-0.5069118797235973,-0.5605044377587195,-0.27097687221038286,-0.5961934721002478,Eye Horizontal,0.24,StagEventNew
0.4341955691604415,-0.5520217151371473,-0.579628832490736,0.41325131613088534,Eye Vertical,0.24,StagEventNew
-0.6535525517218811,-0.2450637045932839,0.12898177703949562,0.7043980011474815,Head Horizontal,0.26,StagEventNew
0.29375446647707965,-0.6443199557512416,0.7015333608835671,-0.08006904278740075,Head Vertical,0.26,StagEventNew
-0.5765178116928499,-0.44163267853988825,-0.23782575859888672,-0.6450013167377529,Eye Horizontal,0.26,StagEventNew
0.3926889206018819,-0.5742439834751577,-0.6592826050382372,0.2852818006342274,Eye Vertical,0.26,StagEventNew
-0.6451266753836462,-0.2576602191861807,0.08053414369534341,0.7147985981076281,Head Horizontal,0.28,StagEventNew
0.3017557983719669,-0.6529843283080388,0.6934410830620129,-0.04116271923449672,Head Vertical,0.28,StagEventNew
-0.5708597379311228,-0.4493709367380485,-0.21351079534176629,-0.6531447474311531,Eye Horizontal,0.28,StagEventNew
0.40850235062548895,-0.5525291301354133,-0.6834228971095178,0.246516801844594,Eye Vertical,0.28,StagEventNew
-0.5940902083606128,-0.36264737072153685,-0.051677937589163156,0.7161515898225254,Head Horizontal,0.30,StagEventNew
0.29003233536863027,-0.7479398142062489,0.5893423982585521,-0.09561807559556322,Head Vertical,0.30,StagEventNew
-0.58828998326902,-0.34659667038088315,-0.26106611382098066,-0.6823709606076687,Eye Horizontal,0.30,StagEventNew
0.4656747409469387,-0.4346765083539299,-0.7627905430691964,0.11114835191507785,Eye Vertical,0.30,StagEventNew
-0.575452185108329,-0.4004201844952475,-0.07822955923750065,0.7088008144495521,Head Horizontal,0.32,StagEventNew
0.31808844838729206,-0.7420703560272014,0.5820610115718691,-0.0967279924125417,Head Vertical,0.32,StagEventNew
-0.5838726532713406,-0.34551963515958944,-0.23698382078499017,-0.6953758517285578,Eye Horizontal,0.32,StagEventNew
0.4762008467217377,-0.4118390999815819,-0.7739016627166443,0.06853849832228763,Eye Vertical,0.32,StagEventNew
-0.6128506548154445,-0.29394860749817786,-0.08038362300307034,0.7290725369913913,Head Horizontal,0.34,StagEventNew
0.30115927136285925,-0.7453616486821025,0.5944817982986486,0.018179588490798742,Head Vertical,0.34,StagEventNew
-0.5727130788397716,-0.41713313167658944,-0.21228954497127303,-0.673002844629531,Eye Horizontal,0.34,StagEventNew
0.4535602468144032,-0.42898738825455146,-0.7714032756868452,0.12324735083482118,Eye Vertical,0.34,StagEventNew
-0.5962191397795948,-0.29160161361698916,-0.17314271348832858,0.727676327127897,Head Horizontal,0.36,StagEventNew
0.3091572260084583,-0.7868659925306015,0.5302344042612759,0.06414979301039091,Head Vertical,0.36,StagEventNew
-0.5619284987446169,-0.4202286488053136,-0.21375176531376436,-0.6796722944530921,Eye Horizontal,0.36,StagEventNew
0.4828880918658646,-0.345280018909377,-0.801987069801526,0.0664645706165818,Eye Vertical,0.36,StagEventNew
-0.6198174465970817,-0.2721248877861664,-0.125634578240184,0.7252519087128629,Head Horizontal,0.38,StagEventNew
0.3058353517731606,-0.7309483032451833,0.6031498158555457,0.09159484277073864,Head Vertical,0.38,StagEventNew
-0.574107809921224,-0.43764683038890284,-0.1362373236860652,-0.6784577113371626,Eye Horizontal,0.38,StagEventNew
0.43896616394332283,-0.44735654156489174,-0.7758000025900303,0.07290533322941532,Eye Vertical,0.38,StagEventNew
-0.6014698589848371,-0.31115096772227047,-0.25667869139975297,0.6895905548943997,Head Horizontal,0.40,StagEventNew
0.2922781747665249,-0.7411101646071501,0.5881201938755531,0.1394411346299729,Head Vertical,0.40,StagEventNew
-0.5887704568308694,-0.39388217613606724,-0.03661686239887517,-0.7048867894020626,Eye Horizontal,0.40,StagEventNew
0.45404496082555373,-0.44586727904587814,-0.7660873920938486,-0.09030864133621143,Eye Vertical,0.40,StagEventNew
-0.5204927397042967,-0.40408366032681875,-0.5620332509825159,0.49992232212816784,Head Horizontal,0.42,StagEventNew
0.30939411524419896,-0.842743504173094,0.4244026694519788,0.11807218888607089,Head Vertical,0.42,StagEventNew
-0.590692774065607,-0.2815605110383408,0.08069546852210877,-0.7518603371973436,Eye Horizontal,0.42,StagEventNew
0.5333335129485604,-0.2173095954042582,-0.7053291716014986,-0.4133311788374171,Eye Vertical,0.42,StagEventNew
-0.5346015900071263,-0.15584358876847848,-0.7152576079004344,0.4222800849461914,Head Horizontal,0.44,StagEventNew
0.31473149034291903,-0.9013441215285087,0.12149512961433899,0.27159123154572196,Head Vertical,0.44,StagEventNew
-0.5615819383542073,-0.4014847528198646,0.08289098715677252,-0.7187244284255819,Eye Horizontal,0.44,StagEventNew
0.5475134294816058,-0.04584259677347606,-0.6832090251663245,-0.4809916098952622,Eye Vertical,0.44,StagEventNew
-0.5443853083156787,-0.1001324078254265,-0.7059091675732516,0.44193934440052435,Head Horizontal,0.46,StagEventNew
0.29369429088107957,-0.9036903195942994,0.08869708103803803,0.2986976692087588,Head Vertical,0.46,StagEventNew
-0.5630361944503531,-0.41430787721940054,0.04622894602076028,-0.713583990265076,Eye Horizontal,0.46,StagEventNew
0.548068009769561,-0.04082021617520416,-0.7012046488017468,-0.45416649713234203,Eye Vertical,0.46,StagEventNew
-0.5311772221108831,-0.24019558977136332,-0.6804642563805732,0.4439878750071746,Head Horizontal,0.48,StagEventNew
0.29108131026454176,-0.9090110269597714,0.22294315940159098,0.19815895477181225,Head Vertical,0.48,StagEventNew
-0.5806374436301913,-0.3265771300197727,0.08509339616651472,-0.7409228375016487,Eye Horizontal,0.48,StagEventNew
0.5440428187007342,-0.09670785732285848,-0.6928375404041842,-0.4632937991802424,Eye Vertical,0.48,StagEventNew
-0.5431085854792485,-0.04858120417964616,-0.6985764807519738,0.4633182831697586,Head Horizontal,0.50,StagEventNew
0.2961703478607065,-0.9132880252313322,0.018310932103875903,0.2790211780181006,Head Vertical,0.50,StagEventNew
-0.5709665548794174,-0.40361483762791095,-0.002180273259593459,-0.7149038414110237,Eye Horizontal,0.50,StagEventNew
0.5397345483067835,0.025296490193380858,-0.7152977399056898,-0.4431657119337879,Eye Vertical,0.50,StagEventNew
-0.525010533889174,-0.1001777834244751,-0.766214476353518,0.35671238728121973,Head Horizontal,0.52,StagEventNew
0.28594812320928764,-0.9336095484730257,0.025911499158929183,0.21432563086205164,Head Vertical,0.52,StagEventNew
-0.5777105074459619,-0.3427396456894041,0.09886446676895363,-0.7341702269022637,Eye Horizontal,0.52,StagEventNew
0.5557411085433751,0.029447546262023696,-0.6344050659067365,-0.5364838065086359,Eye Vertical,0.52,StagEventNew
-0.5257468749467745,-0.06776384859920971,-0.7716472837953369,0.351509251255216,Head Horizontal,0.54,StagEventNew
0.29005056466426393,-0.9333357226247001,-0.019707084111953415,0.21063411320670394,Head Vertical,0.54,StagEventNew
-0.5756279553559959,-0.3466951884691721,0.08765405235553905,-0.7353717906002737,Eye Horizontal,0.54,StagEventNew
0.5550795892791569,0.0639916868661647,-0.6296736197052686,-0.5397247874842972,Eye Vertical,0.54,StagEventNew
-0.5167339844373853,-0.04398344549129902,-0.7955288374726528,0.3133453599458405,Head Horizontal,0.56,StagEventNew
0.2865128616852135,-0.9365650389507285,-0.05817825569477426,0.19331735170047365,Head Vertical,0.56,StagEventNew
-0.5808603071942458,-0.3357926589439907,0.10683922686173827,-0.733777877377833,Eye Horizontal,0.56,StagEventNew
0.559908629101768,0.09030323658241783,-0.5935777446277023,-0.5709755805661129,Eye Vertical,0.56,StagEventNew
-0.5439394101756821,0.047889908153122454,-0.7478562637709089,0.37755460994859263,Head Horizontal,0.58,StagEventNew
0.25538447804499437,-0.9326997226734138,-0.13715112410577845,0.21456832211476373,Head Vertical,0.58,StagEventNew
-0.5748962562913851,-0.3322398357539747,0.019498605371025587,-0.7474829699925661,Eye Horizontal,0.58,StagEventNew
0.5553404189626102,0.13188811758530428,-0.6492460106028561,-0.5026750055677266,Eye Vertical,0.58,StagEventNew
-0.541890111003776,0.06449453089945362,-0.751975567811257,0.36976791166258915,Head Horizontal,0.60,StagEventNew
0.2503876177257687,-0.9347257016113514,-0.16822203473054645,0.18787030278332104,Head Vertical,0.60,StagEventNew
-0.5799813982519526,-0.31047722093191227,0.021122042716163733,-0.7528474827450801,Eye Horizontal,0.60,StagEventNew
0.5543308814847321,0.1604126351433181,-0.6370148756171626,-0.5110744647907854,Eye Vertical,0.60,StagEventNew
-0.5317253262057926,0.05821678773766821,-0.7617897712188707,0.3654522233659983,Head Horizontal,0.62,StagEventNew
0.25362265825034563,-0.9392033146301942,-0.17759298495189835,0.1484365612157607,Head Vertical,0.62,StagEventNew
-0.5912038396694567,-0.28435002074143034,0.029129400685235667,-0.7541714418354482,Eye Horizontal,0.62,StagEventNew
0.5508373123286613,0.18344755413336136,-0.6223251193531358,-0.5250111389781457,Eye Vertical,0.62,StagEventNew
-0.5295562411893009,0.07926850862051263,-0.7696529454626996,0.34773701916696986,Head Horizontal,0.64,StagEventNew
0.23768134390101234,-0.9348180440686139,-0.1678189335583224,0.20361632740152905,Head Vertical,0.64,StagEventNew
-0.5909963655522428,-0.31854289966892096,0.03945572906821497,-0.7400655122475651,Eye Horizontal,0.64,StagEventNew
0.5601794909517014,0.13550700755062828,-0.6147474233566447,-0.5384444208069507,Eye Vertical,0.64,StagEventNew
-0.5274123892435431,0.08313261266515042,-0.781438528155679,0.3229225403990396,Head Horizontal,0.66,StagEventNew
0.23609768585384924,-0.932367474089847,-0.1697918885913684,0.21475448903888314,Head Vertical,0.66,StagEventNew
-0.5887377736729946,-0.32919649474479185,0.0582057427960772,-0.7359548853047069,Eye Horizontal,0.66,StagEventNew
0.5652272890240172,0.12413512725464496,-0.5976090969756226,-0.5549522043708032,Eye Vertical,0.66,StagEventNew
-0.5234013454016034,0.05787246061878402,-0.7852615479633646,0.32567792560119746,Head Horizontal,0.68,StagEventNew
0.2518278682325583,-0.9320608750233295,-0.14750703473133678,0.21467865459090046,Head Vertical,0.68,StagEventNew
-0.5875750091756877,-0.3374736305342545,0.06286869887505109,-0.7327446239911817,Eye Horizontal,0.68,StagEventNew
0.5633732022429072,0.11842656900671458,-0.5980413887823374,-0.557613019979953,Eye Vertical,0.68,StagEventNew
-0.5240396494809332,0.06036507192138386,-0.7857814777445248,0.32293338801904337,Head Horizontal,0.70,StagEventNew
0.2563165186861886,-0.934583526300209,-0.168804895738288,0.1798899157586262,Head Vertical,0.70,StagEventNew
-0.5882550667311226,-0.3155434077333924,0.06317387659070542,-0.7418877244015185,Eye Horizontal,0.70,StagEventNew
0.5600359492797374,0.15278104691417513,-0.5916599003861247,-0.5594249274864619,Eye Vertical,0.70,StagEventNew
-0.5326224534416302,0.04307868460318384,-0.7596492876092065,0.3706622571256796,Head Horizontal,0.72,StagEventNew
0.2580291316174196,-0.9392352518246749,-0.15254954158682715,0.16729239770010107,Head Vertical,0.72,StagEventNew
-0.5880180049464198,-0.29995143122362494,0.029020901686497885,-0.750614249818796,Eye Horizontal,0.72,StagEventNew
0.5513339416228706,0.16127773426483266,-0.6315214837689826,-0.5207696158410301,Eye Vertical,0.72,StagEventNew
-0.5242145777305037,0.014408974240357099,-0.7580956032861417,0.3876628873575493,Head Horizontal,0.74,StagEventNew
0.2941686411543062,-0.9296237859428564,-0.1285613093113578,0.1809320781919275,Head Vertical,0.74,StagEventNew
-0.5849408593796406,-0.3318345061200061,0.01985474495806373,-0.7398214924418931,Eye Horizontal,0.74,StagEventNew
0.5445255531969706,0.15961785181709404,-0.6390374285822558,-0.5192737507016976,Eye Vertical,0.74,StagEventNew
-0.5124045789447331,0.02341361547298045,-0.7799715984207175,0.3585214857494389,Head Horizontal,0.76,StagEventNew
0.3125399318016648,-0.9214817599351761,-0.15412087072541847,0.1715718926369366,Head Vertical,0.76,StagEventNew
-0.5844497630873321,-0.3411192125008564,0.035691988619611155,-0.7353789766088876,Eye Horizontal,0.76,StagEventNew
0.5460575179713609,0.18428470251230808,-0.6054891781132405,-0.548856256842044,Eye Vertical,0.76,StagEventNew
-0.5118720155197437,-0.02496462151681658,-0.7872815014504821,0.34285805353550053,Head Horizontal,0.78,StagEventNew
0.32486197460201793,-0.9243580435454558,-0.10878296944081607,0.1679082200195508,Head Vertical,0.78,StagEventNew
-0.577499201684061,-0.3445654817879303,0.06534434896525412,-0.7372241293343774,Eye Horizontal,0.78,StagEventNew
0.5467599191964475,0.16190615728128155,-0.6033939170159247,-0.5574547227379842,Eye Vertical,0.78,StagEventNew
-0.5211057072665983,-0.07602168641846613,-0.7520727320988788,0.3963031045571033,Head Horizontal,0.80,StagEventNew
0.3221483623333224,-0.9298788492675863,-0.03776801332212767,0.17354923076881462,Head Vertical,0.80,StagEventNew
-0.5770074272902712,-0.3400242153402577,0.043539698140854954,-0.741316569705485,Eye Horizontal,0.80,StagEventNew
0.5401219337816219,0.11802356485517451,-0.6565550072071877,-0.5131025797031689,Eye Vertical,0.80,StagEventNew
-0.5204413502921905,-0.08541524827368888,-0.7468421326994377,0.405057854007723,Head Horizontal,0.82,StagEventNew
0.3266822432824869,-0.9309168880226519,-0.03461896111918953,0.15960572373562143,Head Vertical,0.82,StagEventNew
-0.5780661886567264,-0.33188305226558557,0.036981775152053344,-0.7445303683916241,Eye Horizontal,0.82,StagEventNew
0.5368975641235952,0.12629973307748527,-0.6630691552640547,-0.5060915711609105,Eye Vertical,0.82,StagEventNew
-0.5173009250467078,-0.06491986085397307,-0.7451375359030962,0.4158788491866151,Head Horizontal,0.84,StagEventNew
0.33501698489840515,-0.9268036581818834,-0.06414576792657642,0.15711116913628495,Head Vertical,0.84,StagEventNew
-0.5806242753940349,-0.3368013348634599,0.018862771448329683,-0.7410023667375372,Eye Horizontal,0.84,StagEventNew
0.532013931771109,0.15292237142279425,-0.6635507282029461,-0.5032656910829654,Eye Vertical,0.84,StagEventNew
-0.5126665961533499,-0.06577549026447381,-0.7412864419482325,0.42818332178254725,Head Horizontal,0.86,StagEventNew
0.3364272556038278,-0.9293251010616442,-0.07307741635790314,0.13353370152173652,Head Vertical,0.86,StagEventNew
-0.5891417144301698,-0.320440662142602,0.0074340782986671615,-0.7417375255733936,Eye Horizontal,0.86,StagEventNew
0.5262145030248555,0.171307394653134,-0.6671572803185415,-0.4986514179879839,Eye Vertical,0.86,StagEventNew
0.5164559341952586,-0.05138395512900899,-0.7429527637069164,0.4226749910866004,Head Horizontal,0.88,StagEventNew
-0.3311530985262621,-0.9304949095332737,-0.09505756560352455,0.12442229659772076,Head Vertical,0.88,StagEventNew
0.5874505195688124,-0.30949736390126353,0.004375025573630603,-0.7477259711603784,Eye Horizontal,0.88,StagEventNew
-0.5277431007879599,0.18907748207053346,-0.6625451752695936,-0.4967603205486122,Eye Vertical,0.88,StagEventNew
0.5217094879781814,-0.06325012050124405,-0.7281142111131506,0.4400776385880069,Head Horizontal,0.90,StagEventNew
-0.3217720181574165,-0.930997055453275,-0.04998485251967869,0.16495079747252164,Head Vertical,0.90,StagEventNew
0.5864985928184057,-0.3336375859484664,0.003147665305966422,-0.7380348596561218,Eye Horizontal,0.90,StagEventNew
-0.5294349621119451,0.13390245044953236,-0.6836236554543605,-0.48417708781018487,Eye Vertical,0.90,StagEventNew
0.5326229734285951,-0.040614208506454114,0.70009758435352,0.47384240695176544,Head Horizontal,0.92,StagEventNew
-0.3124545200309991,-0.9297971117047602,0.05810506848204936,0.1856698817643316,Head Vertical,0.92,StagEventNew
0.5857817962162717,-0.3415146451517635,0.031542614254558704,-0.7343245180807271,Eye Horizontal,0.92,StagEventNew
-0.5249234499523899,0.13113185837067096,0.7109797724865666,-0.4491854522636336,Eye Vertical,0.92,StagEventNew
0.546592027023819,-0.05421521890050054,0.6498108413648113,0.5253986452954745,Head Horizontal,0.94,StagEventNew
-0.31245900943006794,-0.9242256521737076,0.008378226188728277,0.21933106623548893,Head Vertical,0.94,StagEventNew
0.5793904570576555,-0.36719413581820004,0.06778351677796725,-0.7244864110143528,Eye Horizontal,0.94,StagEventNew
-0.5176033439715155,0.08964441156246943,0.7570211824142687,-0.3885480500031189,Eye Vertical,0.94,StagEventNew
0.5433976584092808,-0.0367997020070252,-0.6584786922910092,0.5193944344775239,Head Horizontal,0.96,StagEventNew
-0.32186010585230435,-0.9193864926944191,-0.03846105292925454,0.22283468473146392,Head Vertical,0.96,StagEventNew
0.5786879810917759,-0.3744217853841398,-0.07031187359438061,-0.7210997071149906,Eye Horizontal,0.96,StagEventNew
-0.5159896100077771,0.11481544152683382,-0.7483199847912274,-0.40073599428186785,Eye Vertical,0.96,StagEventNew
0.5428075804111379,-0.047721003981644534,-0.6461063842213283,0.5344428656981316,Head Horizontal,0.98,StagEventNew
-0.339903373940981,-0.9131075427581266,-0.034001526092979587,0.2225852824539437,Head Vertical,0.98,StagEventNew
0.5751835513119283,-0.3858089901267567,-0.0811570627952612,-0.716748796019928,Eye Horizontal,0.98,StagEventNew
-0.5089101191093982,0.12291763207356386,-0.7581582734826784,-0.3887129773280667,Eye Vertical,0.98,StagEventNew
0.5444467672019344,-0.03481465864686113,-0.630026460757004,0.5526593127530453,Head Horizontal,1.00,StagEventNew
-0.35271165101166524,-0.9076176390046024,-0.06266728884996137,0.2188550285383723,Head Vertical,1.00,StagEventNew
0.5727086783360453,-0.387157621788086,-0.11012856749587202,-0.7141326517330514,Eye Horizontal,1.00,StagEventNew
-0.5011755966550719,0.15851541503086347,-0.7661665408222329,-0.3697089615353124,Eye Vertical,1.00,StagEventNew
